# t,x,y,z,vx,vy,vz,ax,ay,az
2.050000,-0.004954,0.703810,0.000000,-0.009666,0.686599,0.000000,-0.009429,-0.000133,0.000000
2.060000,-0.005051,0.710676,0.000000,-0.009807,0.689930,0.000000,-0.009521,-0.000135,0.000000
2.070000,-0.005149,0.717575,0.000000,-0.009950,0.693262,0.000000,-0.009613,-0.000138,0.000000
2.080000,-0.005249,0.724508,0.000000,-0.010095,0.696594,0.000000,-0.009706,-0.000141,0.000000
2.090000,-0.005351,0.731474,0.000000,-0.010241,0.699925,0.000000,-0.009799,-0.000143,0.000000
2.100000,-0.005454,0.738473,0.000000,-0.010388,0.703257,0.000000,-0.009892,-0.000146,0.000000
2.110000,-0.005558,0.745506,0.000000,-0.010536,0.706588,0.000000,-0.009986,-0.000149,0.000000
2.120000,-0.005664,0.752572,0.000000,-0.010687,0.709920,0.000000,-0.010081,-0.000152,0.000000
2.130000,-0.005771,0.759671,0.000000,-0.010838,0.713251,0.000000,-0.010176,-0.000155,0.000000
2.140000,-0.005880,0.766803,0.000000,-0.010991,0.716582,0.000000,-0.010271,-0.000158,0.000000
2.150000,-0.005991,0.773969,0.000000,-0.011145,0.719914,0.000000,-0.010367,-0.000160,0.000000
2.160000,-0.006103,0.781168,0.000000,-0.011301,0.723245,0.000000,-0.010463,-0.000163,0.000000
2.170000,-0.006216,0.788401,0.000000,-0.011458,0.726576,0.000000,-0.010560,-0.000167,0.000000
2.180000,-0.006331,0.795666,0.000000,-0.011617,0.729908,0.000000,-0.010657,-0.000170,0.000000
2.190000,-0.006448,0.802965,0.000000,-0.011777,0.733239,0.000000,-0.010754,-0.000173,0.000000
2.200000,-0.006566,0.810298,0.000000,-0.011938,0.736570,0.000000,-0.010852,-0.000176,0.000000
2.210000,-0.006686,0.817664,0.000000,-0.012101,0.739901,0.000000,-0.010951,-0.000179,0.000000
2.220000,-0.006808,0.825063,0.000000,-0.012266,0.743232,0.000000,-0.011049,-0.000182,0.000000
2.230000,-0.006931,0.832495,0.000000,-0.012432,0.746563,0.000000,-0.011149,-0.000186,0.000000
2.240000,-0.007056,0.839960,0.000000,-0.012599,0.749894,0.000000,-0.011248,-0.000189,0.000000
2.250000,-0.007182,0.847459,0.000000,-0.012768,0.753225,0.000000,-0.011349,-0.000192,0.000000
2.260000,-0.007311,0.854992,0.000000,-0.012939,0.756556,0.000000,-0.011449,-0.000196,0.000000
2.270000,-0.007441,0.862557,0.000000,-0.013111,0.759887,0.000000,-0.011550,-0.000199,0.000000
2.280000,-0.007572,0.870156,0.000000,-0.013284,0.763218,0.000000,-0.011652,-0.000203,0.000000
2.290000,-0.007706,0.877788,0.000000,-0.013459,0.766549,0.000000,-0.011754,-0.000206,0.000000
2.300000,-0.007841,0.885454,0.000000,-0.013636,0.769879,0.000000,-0.011856,-0.000210,0.000000
2.310000,-0.007978,0.893152,0.000000,-0.013814,0.773210,0.000000,-0.011959,-0.000214,0.000000
2.320000,-0.008117,0.900885,0.000000,-0.013994,0.776541,0.000000,-0.012062,-0.000217,0.000000
2.330000,-0.008257,0.908650,0.000000,-0.014175,0.779871,0.000000,-0.012166,-0.000221,0.000000
2.340000,-0.008399,0.916449,0.000000,-0.014358,0.783202,0.000000,-0.012270,-0.000225,0.000000
2.350000,-0.008544,0.924281,0.000000,-0.014542,0.786532,0.000000,-0.012375,-0.000229,0.000000
2.360000,-0.008690,0.932146,0.000000,-0.014728,0.789863,0.000000,-0.012480,-0.000233,0.000000
2.370000,-0.008838,0.940045,0.000000,-0.014915,0.793193,0.000000,-0.012585,-0.000237,0.000000
2.380000,-0.008987,0.947977,0.000000,-0.015104,0.796523,0.000000,-0.012691,-0.000241,0.000000
2.390000,-0.009139,0.955942,0.000000,-0.015295,0.799854,0.000000,-0.012798,-0.000245,0.000000
2.400000,-0.009293,0.963940,0.000000,-0.015487,0.803184,0.000000,-0.012904,-0.000249,0.000000
2.410000,-0.009448,0.971972,0.000000,-0.015681,0.806514,0.000000,-0.013012,-0.000253,0.000000
2.420000,-0.009606,0.980037,0.000000,-0.015877,0.809844,0.000000,-0.013119,-0.000257,0.000000
2.430000,-0.009765,0.988136,0.000000,-0.016074,0.813174,0.000000,-0.013228,-0.000261,0.000000
2.440000,-0.009926,0.996267,0.000000,-0.016272,0.816505,0.000000,-0.013336,-0.000266,0.000000
2.450000,-0.010090,1.004432,0.000000,-0.016473,0.819835,0.000000,-0.013445,-0.000270,0.000000
2.460000,-0.010255,1.012631,0.000000,-0.016675,0.823164,0.000000,-0.013555,-0.000275,0.000000
2.470000,-0.010423,1.020862,0.000000,-0.016878,0.826494,0.000000,-0.013665,-0.000279,0.000000
2.480000,-0.010592,1.029127,0.000000,-0.017084,0.829824,0.000000,-0.013775,-0.000284,0.000000
2.490000,-0.010764,1.037426,0.000000,-0.017290,0.833154,0.000000,-0.013886,-0.000288,0.000000
2.500000,-0.010937,1.045757,0.000000,-0.017499,0.836484,0.000000,-0.013997,-0.000293,0.000000
